cust,x,t_x,litt,sales,sales_x,first,T_cal,T_star,x_star,sales_star,zone,state,gender,age_category,age
4,2,30.428571428571427,4.219507705176106,74.02,44.69,1997-01-01,38.857142857142854,39.00000000000001,1.0,26.48,Eastern,Michigan,M,medium,56
18,0,0.0,0.0,14.96,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Central,Louisiana,F,young,24
21,1,1.7142857142857142,0.5389965007326869,75.11,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Central,Illinois,F,medium,43
50,0,0.0,0.0,6.79,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Central,Illinois,M,old,62
60,0,0.0,0.0,21.75,0.0,1997-02-01,34.42857142857143,39.0,0.0,0.0,Eastern,New Jersey,F,medium,50
71,0,0.0,0.0,13.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Central,Texas,M,young,23
86,0,0.0,0.0,23.94,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Pacific,Nevada,F,young,25
111,7,29.428571428571427,7.217460973806409,552.18,516.19,1997-01-01,38.857142857142854,39.00000000000001,8.0,554.86,Eastern,Georgia,F,medium,32
112,1,5.0,1.6094379124341005,23.54,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Pacific,Washington,M,medium,48
113,0,0.0,0.0,32.91,0.0,1997-01-01,38.857142857142854,39.00000000000001,2.0,26.76,Pacific,California,M,medium,35
114,2,35.714285714285715,5.763205895127002,67.46,51.099999999999994,1997-01-01,38.857142857142854,39.00000000000001,2.0,57.47,Pacific,California,M,medium,57
131,0,0.0,0.0,30.32,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Eastern,Ohio,M,young,28
133,5,24.428571428571427,6.519615272464913,166.19,147.20000000000002,1997-01-01,38.857142857142854,39.00000000000001,1.0,32.98,Eastern,Florida,M,medium,42
151,0,0.0,0.0,13.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Eastern,Florida,M,medium,31
166,0,0.0,0.0,29.53,0.0,1997-01-01,38.857142857142854,39.00000000000001,7.0,143.65,Central,Minnesota,M,young,29
167,3,20.857142857142858,3.269025608553672,84.0,53.68,1997-01-19,36.285714285714285,39.00000000000001,4.0,102.46,Eastern,New York,F,medium,42
181,0,0.0,0.0,43.7,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Eastern,New Jersey,F,,30
198,0,0.0,0.0,15.76,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Eastern,Virginia,M,medium,43
208,0,0.0,0.0,63.25,0.0,1997-01-11,37.42857142857143,39.0,1.0,70.38,Central,Texas,F,young,29
221,0,0.0,0.0,12.49,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Eastern,New York,M,young,21
226,3,28.285714285714285,6.638674632480901,111.16,75.23,1997-01-02,38.714285714285715,38.99999999999999,2.0,58.96,Central,Alabama,F,young,29
228,10,34.142857142857146,6.717745117460768,268.33,242.35,1997-01-01,38.857142857142854,39.00000000000001,2.0,71.46,Eastern,Florida,M,medium,49
234,1,4.857142857142857,1.580450375560848,23.96,9.99,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,Central,Texas,M,young,25
243,0,0.0,0.0,17.96,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Central,Kansas,F,old,64
256,2,14.571428571428571,3.946917261488655,79.58,64.59,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,New York,M,medium,55
261,0,0.0,0.0,8.77,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,Maryland,F,young,27
281,0,0.0,0.0,14.7,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Mountain,Colorado,F,young,27
297,0,0.0,0.0,14.96,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,North Carolina,M,medium,38
312,0,0.0,0.0,87.74,0.0,1997-01-02,38.714285714285715,38.99999999999999,1.0,14.99,Central,Iowa,M,medium,48
314,1,1.5714285714285714,0.4519851237430572,231.13,227.14,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Mountain,Colorado,M,medium,55
333,0,0.0,0.0,15.9,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,New York,F,medium,57
341,1,29.428571428571427,3.381966019734268,106.6,80.46,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,New Jersey,F,medium,33
350,0,0.0,0.0,46.37,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Mountain,Colorado,M,medium,48
353,1,5.857142857142857,1.7676619176489945,69.23,40.47,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,Florida,M,medium,34
367,0,0.0,0.0,44.77,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,New York,F,medium,45
388,0,0.0,0.0,10.77,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,Massachusetts,F,medium,46
408,0,0.0,0.0,25.99,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,New York,M,medium,31
425,0,0.0,0.0,14.99,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Mountain,Colorado,M,medium,58
429,1,27.142857142857142,3.3011139231051727,42.91,31.14,1997-01-02,38.714285714285715,38.99999999999999,1.0,59.49,Eastern,Pennsylvania,F,old,62
440,0,0.0,0.0,14.96,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Mountain,Idaho,M,young,21
441,5,36.142857142857146,9.242815383928864,149.81,87.36,1997-01-06,38.142857142857146,38.99999999999999,4.0,69.44,Central,Alabama,F,young,18
473,0,0.0,0.0,34.97,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Eastern,Maryland,M,medium,36
487,0,0.0,0.0,11.77,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,North Carolina,F,medium,44
489,1,2.142857142857143,0.7621400520468967,60.97,13.97,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Central,Texas,M,,30
502,0,0.0,0.0,15.36,0.0,1997-01-02,38.714285714285715,38.99999999999999,1.0,16.99,Eastern,Michigan,F,medium,34
516,0,0.0,0.0,14.99,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,Pacific,Oregon,M,young,28
530,0,0.0,0.0,11.97,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Central,Louisiana,F,medium,31
542,0,0.0,0.0,45.67,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,New York,M,medium,39
558,0,0.0,0.0,49.67,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,Michigan,M,medium,44
562,1,24.428571428571427,3.1957534074473464,23.93,14.96,1997-01-03,38.57142857142857,39.0,0.0,0.0,Mountain,Idaho,M,medium,42
564,12,34.42857142857143,5.468484779516603,395.18,354.4800000000001,1997-01-03,38.57142857142857,39.0,10.0,262.69,Mountain,Arizona,M,medium,43
581,0,0.0,0.0,14.37,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Mountain,Arizona,M,medium,35
584,0,0.0,0.0,11.77,0.0,1997-01-17,36.57142857142857,39.0,0.0,0.0,Eastern,Ohio,M,medium,58
612,0,0.0,0.0,12.49,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,Kentucky,F,medium,42
619,19,34.0,-2.7923375493313887,601.33,560.23,1997-02-03,34.142857142857146,38.99999999999999,13.0,423.68,Central,Iowa,F,young,18
621,1,1.5714285714285714,0.4519851237430572,32.269999999999996,14.37,1997-01-03,38.57142857142857,39.0,0.0,0.0,Central,Mississippi,M,medium,39
636,0,0.0,0.0,27.92,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,Florida,M,young,27
645,1,38.42857142857143,3.648801230546526,51.2,6.49,1997-01-04,38.42857142857143,39.0,2.0,49.98,Eastern,Michigan,F,medium,31
656,0,0.0,0.0,55.1,0.0,1997-01-03,38.57142857142857,39.0,1.0,114.79,Eastern,Ohio,M,,30
675,0,0.0,0.0,24.99,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,Connecticut,F,medium,46
687,0,0.0,0.0,12.97,0.0,1997-01-03,38.57142857142857,39.0,1.0,34.41,Mountain,Arizona,M,medium,51
703,0,0.0,0.0,121.34,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Mountain,Colorado,M,young,28
719,0,0.0,0.0,34.98,0.0,1997-01-07,38.0,39.0,0.0,0.0,Mountain,Arizona,M,medium,31
736,0,0.0,0.0,28.74,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,North Carolina,F,medium,42
755,0,0.0,0.0,52.99,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,Eastern,Indiana,M,medium,31
756,2,33.142857142857146,5.1943164704062506,70.42,56.05,1997-01-03,38.57142857142857,39.0,0.0,0.0,Pacific,California,M,medium,55
760,1,4.285714285714286,1.455287232606842,27.13,15.36,1997-01-03,38.57142857142857,39.0,1.0,26.3,Central,Missouri,M,old,68
773,4,29.428571428571427,5.487418610327371,269.86,213.59,1997-01-04,38.42857142857143,39.0,3.0,124.94,Eastern,New Hampshire,F,medium,45
775,0,0.0,0.0,186.67,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Eastern,South Carolina,M,young,25
780,2,14.285714285714286,3.5559309819372813,130.69,82.96,1997-01-10,37.57142857142857,39.0,1.0,11.49,Eastern,New Jersey,F,medium,52
789,1,16.142857142857142,2.7814776696570274,70.47,43.13,1997-01-04,38.42857142857143,39.0,1.0,28.97,Eastern,Pennsylvania,M,medium,54
795,0,0.0,0.0,13.97,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Pacific,California,F,young,27
816,0,0.0,0.0,35.31,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Eastern,Florida,M,young,27
834,0,0.0,0.0,21.98,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Mountain,Arizona,M,medium,36
836,2,21.142857142857142,4.035504062199167,326.03999999999996,266.96000000000004,1997-01-04,38.42857142857143,39.0,1.0,140.42,Pacific,California,F,medium,51
857,0,0.0,0.0,24.94,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Eastern,New York,F,young,29
858,0,0.0,0.0,26.73,0.0,1997-01-13,37.142857142857146,38.99999999999999,0.0,0.0,Mountain,Arizona,F,young,28
875,0,0.0,0.0,16.99,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Eastern,Michigan,F,medium,47
881,3,29.285714285714285,5.089358450225783,164.82,127.88,1997-01-04,38.42857142857143,39.0,1.0,106.03,Central,Illinois,M,young,20
899,0,0.0,0.0,145.47,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Eastern,Georgia,F,medium,57
913,0,0.0,0.0,12.77,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Eastern,North Carolina,F,young,26
918,1,5.857142857142857,1.7676619176489945,121.1,69.23,1997-01-04,38.42857142857143,39.0,1.0,15.49,Mountain,Colorado,M,young,22
936,0,0.0,0.0,14.99,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Central,Alabama,F,young,21
947,1,5.142857142857143,1.637608789400797,74.23,20.77,1997-01-04,38.42857142857143,39.0,0.0,0.0,Central,Missouri,F,young,18
958,0,0.0,0.0,117.1,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Eastern,Maine,M,medium,38
974,0,0.0,0.0,18.36,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,Mountain,Arizona,F,medium,33
989,0,0.0,0.0,14.96,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,F,medium,43
1012,3,16.857142857142858,4.71886323639295,74.62,60.65,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,young,20
1014,0,0.0,0.0,96.36,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Eastern,Rhode Island,M,medium,36
1034,0,0.0,0.0,33.96,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Mountain,Montana,M,medium,46
1035,1,7.428571428571429,2.005333569526114,108.93,42.09,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Central,Tennessee,M,medium,53
1050,0,0.0,0.0,21.76,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,M,young,27
1062,0,0.0,0.0,14.96,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Central,Illinois,M,medium,59
1080,0,0.0,0.0,14.99,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,F,medium,34
1099,7,26.428571428571427,4.365408080212384,208.36,193.4,1997-01-05,38.285714285714285,39.00000000000001,4.0,92.94,Central,Wisconsin,M,medium,40
1101,0,0.0,0.0,0.0,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,M,medium,38
1108,10,35.42857142857143,7.222056060205581,166.86,136.57,1997-01-05,38.285714285714285,39.00000000000001,4.0,23.950000000000003,Central,Texas,F,young,23
1115,0,0.0,0.0,19.99,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,Michigan,F,medium,47
1117,0,0.0,0.0,14.96,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,Eastern,Kentucky,F,,30
1131,0,0.0,0.0,71.63,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,M,medium,47
1150,0,0.0,0.0,37.97,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Eastern,Georgia,F,medium,33
1158,1,33.285714285714285,3.505128304510387,94.93,14.99,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,M,medium,33
1167,6,37.42857142857143,5.673314767275617,352.5,305.22,1997-01-05,38.285714285714285,39.00000000000001,1.0,62.79,Central,Illinois,F,medium,45
1174,0,0.0,0.0,34.9,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,M,medium,37
1188,0,0.0,0.0,43.09,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,M,medium,53
1209,0,0.0,0.0,31.51,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,M,medium,47
1223,0,0.0,0.0,56.51,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,F,medium,33
1240,0,0.0,0.0,36.36,0.0,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Eastern,Rhode Island,M,medium,35
1241,2,31.857142857142858,5.239476866525104,78.61,66.84,1997-01-05,38.285714285714285,39.00000000000001,2.0,53.96,Central,Alabama,M,medium,32
1251,4,37.57142857142857,5.446536285801968,89.52,82.73,1997-01-05,38.285714285714285,39.00000000000001,3.0,112.53,Central,Illinois,F,young,24
1252,1,23.857142857142858,3.172083663361442,43.209999999999994,26.22,1997-01-05,38.285714285714285,39.00000000000001,0.0,0.0,Central,Alabama,M,medium,55
1265,0,0.0,0.0,34.74,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Central,Illinois,F,young,23
1280,0,0.0,0.0,22.7,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Mountain,Colorado,F,medium,50
1283,1,24.142857142857142,3.18398856586776,172.01,92.8,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,Maryland,F,medium,38
1291,1,6.142857142857143,1.8152899666382492,104.6,52.3,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,Florida,F,medium,49
1295,0,0.0,0.0,90.56,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,Eastern,Virginia,M,medium,43
1302,0,0.0,0.0,125.82,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Mountain,New Mexico,M,medium,41
1317,0,0.0,0.0,32.98,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,Ohio,M,medium,36
1322,1,0.2857142857142857,-1.252762968495368,66.22,39.09,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Central,Missouri,F,medium,33
1333,0,0.0,0.0,42.49,0.0,1997-01-06,38.142857142857146,38.99999999999999,1.0,29.48,Central,Wisconsin,F,medium,31
1343,1,0.2857142857142857,-1.252762968495368,22.94,12.97,1997-01-06,38.142857142857146,38.99999999999999,1.0,12.58,Central,Minnesota,M,medium,39
1350,0,0.0,0.0,156.0,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,Indiana,F,medium,34
1365,0,0.0,0.0,11.77,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Central,Mississippi,M,medium,35
1377,1,24.142857142857142,3.18398856586776,39.36,24.99,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,Pennsylvania,M,medium,54
1380,0,0.0,0.0,29.33,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Mountain,Arizona,M,young,28
1393,1,5.285714285714286,1.6650077635889111,37.08,28.31,1997-01-06,38.142857142857146,38.99999999999999,2.0,72.93,Mountain,Utah,M,young,19
1395,0,0.0,0.0,8.77,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,New Jersey,M,medium,59
1402,0,0.0,0.0,166.3,0.0,1997-01-09,37.714285714285715,38.99999999999999,0.0,0.0,Eastern,Michigan,F,medium,38
1417,1,15.285714285714286,2.7269186854065928,111.72,76.41,1997-01-14,37.0,39.0,1.0,359.71999999999997,Eastern,Ohio,F,medium,40
1420,0,0.0,0.0,11.77,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Mountain,Utah,M,medium,38
1425,0,0.0,0.0,17.3,0.0,1997-02-18,32.0,39.0,0.0,0.0,Pacific,Oregon,M,medium,37
1433,0,0.0,0.0,9.98,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Mountain,Arizona,F,young,21
1446,0,0.0,0.0,19.77,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Mountain,Colorado,M,medium,35
1463,0,0.0,0.0,28.37,0.0,1997-01-07,38.0,39.0,0.0,0.0,Eastern,New York,F,young,29
1480,1,3.0,1.0986122886681098,29.73,13.77,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Central,Alabama,F,medium,56
1483,0,0.0,0.0,163.52,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Mountain,Arizona,M,old,66
1499,1,10.285714285714286,2.330755969960742,175.38000000000002,163.61,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New York,M,medium,44
1504,0,0.0,0.0,24.99,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Pacific,Oregon,F,medium,45
1518,0,0.0,0.0,14.96,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,Eastern,New Jersey,F,young,19
1528,1,7.142857142857143,1.9661128563728327,47.7,36.71,1997-01-06,38.142857142857146,38.99999999999999,1.0,7.49,Central,Illinois,M,young,17
1540,0,0.0,0.0,10.77,0.0,1997-01-07,38.0,39.0,0.0,0.0,Eastern,South Carolina,M,medium,33
1544,4,7.571428571428571,1.385877781234674,61.27,54.48,1997-01-07,38.0,39.0,0.0,0.0,Central,Wisconsin,F,young,22
1560,3,26.0,5.8757493428593035,70.84,58.07,1997-01-07,38.0,39.0,0.0,0.0,Pacific,California,F,medium,35
1561,0,0.0,0.0,49.87,0.0,1997-01-07,38.0,39.0,1.0,66.94,Central,Iowa,M,medium,45
1568,1,24.0,3.1780538303479458,99.65,71.66,1997-01-07,38.0,39.0,0.0,0.0,Eastern,Rhode Island,M,medium,46
1583,2,28.428571428571427,5.30279711340032,41.43,27.73,1997-01-07,38.0,39.0,5.0,56.54,Central,Illinois,M,medium,48
1585,0,0.0,0.0,8.77,0.0,1997-01-07,38.0,39.0,1.0,15.99,Central,Minnesota,M,young,23
1596,1,23.428571428571427,3.153956278768885,54.9,19.54,1997-01-07,38.0,39.0,2.0,77.7,Pacific,California,M,young,29
1605,2,7.428571428571429,2.610969747804998,91.93,46.95,1997-01-07,38.0,39.0,0.0,0.0,Eastern,Connecticut,F,medium,40
1618,0,0.0,0.0,12.97,0.0,1997-01-07,38.0,39.0,0.0,0.0,Eastern,Pennsylvania,M,medium,34
1623,2,16.857142857142858,4.221007180640747,118.59,103.6,1997-01-07,38.0,39.0,4.0,244.26,Central,Missouri,F,medium,45
1627,1,2.142857142857143,0.7621400520468967,41.099999999999994,29.33,1997-01-07,38.0,39.0,0.0,0.0,Central,Wisconsin,M,medium,37
1631,1,15.714285714285714,2.7545702167371027,35.31,23.54,1997-01-07,38.0,39.0,0.0,0.0,Central,Oklahoma,F,medium,43
1640,0,0.0,0.0,79.99,0.0,1997-01-07,38.0,39.0,0.0,0.0,Eastern,Maine,F,medium,51
1647,5,6.857142857142857,-3.564132891045144,237.86,177.88,1997-01-07,38.0,39.0,2.0,36.97,Eastern,New York,F,medium,60
1655,2,28.571428571428573,4.150879198787011,57.05,30.32,1997-01-07,38.0,39.0,0.0,0.0,Central,Mississippi,F,young,25
1661,7,34.142857142857146,8.813775150620152,335.43,160.44,1997-01-07,38.0,39.0,5.0,111.45,Eastern,South Carolina,F,medium,55
1663,2,35.714285714285715,4.2758154171357425,52.91,37.95,1997-01-07,38.0,39.0,0.0,0.0,Eastern,New Hampshire,F,medium,52
1664,0,0.0,0.0,70.42,0.0,1997-01-07,38.0,39.0,0.0,0.0,Eastern,New Hampshire,F,medium,52
1668,4,29.285714285714285,7.414979757513083,133.42000000000002,119.45,1997-01-07,38.0,39.0,1.0,14.99,Eastern,Florida,F,medium,38
1669,13,37.857142857142854,6.243210321915744,391.44,381.46,1997-01-07,38.0,39.0,5.0,144.6,Central,Illinois,F,medium,52
1686,0,0.0,0.0,13.97,0.0,1997-01-07,38.0,39.0,5.0,140.13,Mountain,Wyoming,F,young,25
1696,4,33.0,5.849196342982524,160.6,114.12,1997-01-07,38.0,39.0,2.0,35.47,Central,Texas,F,young,19
1705,4,35.285714285714285,6.139230875270236,111.54,99.77,1997-01-07,38.0,39.0,0.0,0.0,Central,Tennessee,M,medium,31
1712,0,0.0,0.0,30.97,0.0,1997-01-07,38.0,39.0,0.0,0.0,Eastern,Ohio,F,medium,35
1727,0,0.0,0.0,35.31,0.0,1997-01-19,36.285714285714285,39.00000000000001,0.0,0.0,Mountain,New Mexico,F,medium,49
1733,0,0.0,0.0,11.77,0.0,1997-01-07,38.0,39.0,0.0,0.0,Mountain,Arizona,M,medium,36
1739,1,2.857142857142857,1.0498221244986776,32.06,16.7,1997-01-07,38.0,39.0,0.0,0.0,Eastern,Kentucky,M,medium,41
1750,1,15.285714285714286,2.7269186854065928,121.56,100.59,1997-01-18,36.42857142857143,39.0,0.0,0.0,Central,Missouri,M,young,29
1753,0,0.0,0.0,0.0,0.0,1997-01-07,38.0,39.0,0.0,0.0,Central,Alabama,F,medium,37
1758,1,6.428571428571429,1.8607523407150064,46.09,34.32,1997-01-07,38.0,39.0,0.0,0.0,Eastern,South Carolina,F,young,19
1760,29,37.714285714285715,-0.8411058785945296,773.57,761.5800000000002,1997-01-07,38.0,39.0,14.0,350.12,Central,Texas,M,medium,40
1763,0,0.0,0.0,12.49,0.0,1997-01-09,37.714285714285715,38.99999999999999,0.0,0.0,Central,Missouri,M,young,20
1783,0,0.0,0.0,14.37,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Eastern,Michigan,F,medium,39
1792,3,24.714285714285715,2.137146453392936,170.12,139.76,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Eastern,Michigan,F,young,25
1809,0,0.0,0.0,31.54,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Mountain,Colorado,F,medium,38
1825,0,0.0,0.0,63.93,0.0,1997-01-08,37.857142857142854,39.00000000000001,1.0,14.49,Eastern,Georgia,M,medium,36
1828,1,2.0,0.6931471805599453,72.42,46.28,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Eastern,Virginia,M,medium,35
1839,0,0.0,0.0,73.3,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Mountain,Colorado,M,medium,41
